	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
DLG3_ENST00000194900	0.000392156862745098	0	0	1	0.0	0.000392156862745098	1.0	0.0	0.0	42.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
TLR8	0.0003198976327575176	2	0	0	0.0006397952655150352	0.0	0.0	0.0	2.0	42.0	0.0	0.0	2.0	1.0	0.991	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0006397952655150352	0.0003198976327575176	1.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FOPNL	0.0	0	0	0	0.0	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0019047619047619048	0.0	210.0	0.0019047619047619048	0.0	210.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
CDH11	0.0	2	0	0	0.000836470096194061	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.000836470096194061	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
C7orf26	0.0	1	0	0	0.0007407407407407407	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0007407407407407407	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ACLY	0.00030248033877797946	1	0	2	0.00030248033877797946	0.0006049606775559589	2.0	0.0	1.0	42.0	2.0	0.0	1.0	0.0	0	0.5	0.25	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.00030248033877797946	0.0	0.0	42.0	0.0	1.0	0.0	1.0	0	0	0.0	1.0	0	Unlabeled
NEFM	0.0	5	0	0	0.0018175209014903672	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.215	0.0	1.0	0.0	0.0	0.0003635041802980734	0.0	0.0	0.0	210.0	0.0018175209014903672	0.0003635041802980734	210.0	42.0	0.05411532090976823	0.2	0	0	0	0	0	0	1	Unlabeled
SLC4A7	0.0	6	0	0	0.0016460905349794238	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0016460905349794238	0.0	210.0	42.0	0.04872750339269394	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
ENSG00000226232	0.0	2	0	0	0.0026666666666666666	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0026666666666666666	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PPP1R9A	0.0002519526329050139	7	0	0	0.001763668430335097	0.0	0.0	0.0	7.0	42.0	0.0	0.0	7.0	0.0	0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.001763668430335097	0.0	0.0	42.0	0.04389137176129765	0.2857142857142857	0	0	0	0	0	0	0	Unlabeled
SLC2A12	0.0	2	0	0	0.0010787486515641855	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0010787486515641855	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PPP3R1_ENST00000234310	0.001949317738791423	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
KCNK13	0.0008149959250203749	3	0	0	0.0024449877750611247	0.0	0.0	0.0	3.0	42.0	0.0	0.0	3.0	1.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0024449877750611247	0.0008149959250203749	1.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
DNAJC28	0.0	3	0	0	0.002570694087403599	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.808	0.0	1.0	0.0	0.0	0.000856898029134533	0.0	0.0	0.0	210.0	0.002570694087403599	0.000856898029134533	210.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	1	Unlabeled
KCNK3	0.0008438818565400844	1	0	0	0.0008438818565400844	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008438818565400844	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NRP1_ENST00000374823	0.0	1	0	0	0.00047281323877068556	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00047281323877068556	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RAB2A	0.0	1	0	0	0.001564945226917058	0.0	192.0	192.0	192.0	0.0	0.0	0.0	1.0	0.0	0.004	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MAN1C1	0.0	0	0	1	0.0	0.0005282620179609086	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	1.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	210.0	42.0	0	0	0.0	1.0	0	0	0	0	0	Unlabeled
MAP3K11	0.0011792452830188679	1	0	0	0.00039308176100628933	0.0	0.0	0.0	0.3333333333333333	42.0	0.0	0.0	0.3333333333333333	0.0	0.613	0.0	0.25	0.0	0.0	0.00039308176100628933	0.0	0.0	0.0	0.3333333333333333	0.00039308176100628933	0.00039308176100628933	0.3333333333333333	42.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
PIK3R1_ENST00000320694	0.0	30	0	4	0.023529411764705882	0.003137254901960784	192.0	192.0	192.0	0.25	1.0	0.0	7.5	0.25	0.2172	0.09523809523809523	0.7142857142857143	0.0	0.13333333333333333	0.0	0.0	0.006274509803921568	0.0	8.5	0.02666666666666667	0.000784313725490196	0.25	0.25	0.1979563571356593	0.06666666666666667	0.0	0.5	0	0	0.0	0.5	0	Unlabeled
GRIP1_ENST00000359742	0.0002952465308532625	8	0	0	0.0023619722468261	0.0	0.0	0.0	8.0	42.0	0.0	0.0	8.0	0.0	0.501	0.0	0.8888888888888888	0.0	0.0	0.0002952465308532625	0.0	0.0	0.0	8.0	0.0023619722468261	0.0002952465308532625	1.0	42.0	0.0	0.125	0	0	0	0	0	0	1	Unlabeled
SLC14A1	0.0	2	0	0	0.0017094017094017094	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0017094017094017094	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
RNASE4	0.0	1	0	0	0.0022522522522522522	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0022522522522522522	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SPATA20	0.0	3	0	0	0.0012453300124533001	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0012453300124533001	0.0	210.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ZNF441	0.000531632110579479	0	0	1	0.0	0.000531632110579479	1.0	0.0	0.0	42.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
TBC1D9	0.0007892659826361484	5	0	0	0.0013154433043935806	0.0	0.0	0.0	1.6666666666666667	42.0	0.0	0.0	1.6666666666666667	0.0	0.417	0.0	0.625	0.0	0.0	0.00026308866087871614	0.0	0.0	0.0	1.6666666666666667	0.0013154433043935806	0.00026308866087871614	0.3333333333333333	42.0	0.05411532090976823	0.2	0	0	0	0	0	0	1	Unlabeled
CHIT1	0.0014275517487508922	2	0	1	0.0014275517487508922	0.0007137758743754461	0.5	0.0	1.0	42.0	0.5	0.0	1.0	0.0	0	0.2	0.4	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0014275517487508922	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
ARHGEF18	0.0	4	0	0	0.0013123359580052493	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.937	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0013123359580052493	0.0006561679790026247	210.0	42.0	0.05889151782819191	0.5	0	0	0	0	0	0	0	Unlabeled
ZNF829	0.0	2	0	0	0.001539645881447267	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.001539645881447267	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
YEATS2_ENST00000421660	0.0	2	0	0	0.00046849379245724994	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00046849379245724994	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
RHBDL1	0.0007593014426727411	3	0	0	0.002277904328018223	0.0	0.0	0.0	3.0	42.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.002277904328018223	0.0	0.0	42.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	0	0	Unlabeled
TLE3	0.0	1	0	0	0.00043122035360068997	0.0	192.0	192.0	192.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KIAA1244_ENST00000251691	0.0006121824303642485	8	0	1	0.001224364860728497	0.00015304560759106213	0.25	0.0	2.0	42.0	0.25	0.0	2.0	0.25	0.998	0.07692307692307693	0.6153846153846154	0.0	0.125	0.0	0.0	0.0	0.0	2.0	0.001224364860728497	0.00015304560759106213	0.25	42.0	0.03975540251546361	0.25	0.0	1.0	0	0	0	0	0	Unlabeled
KIF18B_ENST00000590129	0.0	3	0	0	0.0011862396204033216	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0011862396204033216	0.0	210.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
NSMAF_ENST00000427130	0.00035124692658939234	4	0	0	0.0014049877063575693	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.001053740779768177	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
UST	0.000819000819000819	2	0	0	0.001638001638001638	0.0	0.0	0.0	2.0	42.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001638001638001638	0.0	0.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
WEE2	0.0	4	0	0	0.002347417840375587	0.0	192.0	192.0	192.0	2.0	0.0	0.0	4.0	2.0	0.6970000000000001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0017605633802816902	0.0011737089201877935	2.0	2.0	0.05889151782819191	0.25	0	0	0	0	0	0	0	Unlabeled
ABI3BP_ENST00000471714	0.00018747656542932134	5	0	0	0.0009373828271466067	0.0	0.0	0.0	5.0	42.0	0.0	0.0	5.0	1.0	0.796	0.0	0.8333333333333334	0.0	0.0	0.00018747656542932134	0.0	0.0	0.0	5.0	0.0009373828271466067	0.0003749531308586427	2.0	42.0	0.05411532090976823	0.4	0	0	0	0	0	0	1	Unlabeled
CNN2	0.002150537634408602	2	0	0	0.002150537634408602	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.002150537634408602	0.0	0.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GNAL	0.0007262164124909223	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
SAMSN1	0.0	4	1	1	0.0035650623885918	0.00089126559714795	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.2	0.8	0.2	0.25	0.0	0.0	0.0	0.0	210.0	0.0035650623885918	0.0	210.0	42.0	0.05889151782819191	0.25	0	0	0.0	1.0	0.0	1.0	0	Unlabeled
EFCAB2_ENST00000366522	0.0	0	0	1	0.0	0.0012345679012345679	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	1.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	210.0	42.0	0	0	0.0	1.0	0	0	0	0	0	Unlabeled
WDR88	0.0	2	0	0	0.0014094432699083862	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0014094432699083862	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GPR6	0.0009182736455463728	3	0	0	0.0027548209366391185	0.0	0.0	0.0	3.0	42.0	0.0	0.0	3.0	1.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0027548209366391185	0.0009182736455463728	1.0	42.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	0	0	Unlabeled
VAX2	0.002290950744558992	1	0	0	0.001145475372279496	0.0	0.0	0.0	0.5	42.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.001145475372279496	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FDXR_ENST00000581530	0.0	2	0	0	0.0013386880856760374	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.743	0.0	1.0	0.0	0.0	0.0006693440428380187	0.0	0.0	0.0	210.0	0.0013386880856760374	0.0006693440428380187	210.0	42.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
KIF5C	0.00038714672861014324	2	0	0	0.0007742934572202865	0.0	0.0	0.0	2.0	42.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0007742934572202865	0.0	0.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GYG1	0.0	1	0	0	0.000949667616334283	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.000949667616334283	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C12orf71	0.0	1	0	0	0.0012345679012345679	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0012345679012345679	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C3orf35_ENST00000426078	0.0	1	0	0	0.002777777777777778	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.002777777777777778	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TAS2R46_ENST00000422992	0.0	4	0	0	0.004459308807134894	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.004459308807134894	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SLC9A4	0.0020859407592824365	12	0	0	0.0050062578222778474	0.0	0.0	0.0	2.4	42.0	0.0	0.0	2.4	0.2	0.5166666666666667	0.0	0.7058823529411765	0.0	0.0	0.0008343763037129745	0.0	0.0	0.0	2.4	0.0050062578222778474	0.0012515644555694619	0.6	42.0	0.058891517828191464	0.08333333333333333	0	0	0	0	0	0	2	Unlabeled
TJAP1	0.0	1	0	0	0.0006082725060827251	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.83	0.0	1.0	0.0	0.0	0.0006082725060827251	0.0	0.0	0.0	210.0	0.0006082725060827251	0.0006082725060827251	210.0	42.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
MBD3L5	0.0	1	0	0	0.001594896331738437	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.001594896331738437	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C15orf61	0.0	0	0	0	0.0	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.002109704641350211	0.0	210.0	0.002109704641350211	0.0	210.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
L3MBTL1_ENST00000373134	0.0	3	0	1	0.0013440860215053765	0.00044802867383512545	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.25	0.75	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	210.0	0.0013440860215053765	0.0	210.0	42.0	0.05663301226513251	0.6666666666666666	0.0	1.0	0	0	0	0	0	Unlabeled
UHRF2	0.0	1	0	0	0.00041511000415110004	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00041511000415110004	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CPEB2_ENST00000538197	0.0	3	0	0	0.000966183574879227	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.000966183574879227	0.0	210.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
FAM169B	0.0034542314335060447	1	0	0	0.0017271157167530224	0.0	0.0	0.0	0.5	42.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0017271157167530224	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PRPF40A_ENST00000410080	0.0	2	1	0	0.0007160759040458289	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	210.0	0.0007160759040458289	0.0	210.0	42.0	0.0	0.5	0	0	0.0	1.0	0	0	0	Unlabeled
SH2D2A_ENST00000392306	0.0	1	0	0	0.0008333333333333334	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0008333333333333334	0.0008333333333333334	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
R3HDM2	0.0010449320794148381	1	0	1	0.0005224660397074191	0.0005224660397074191	0.5	0.0	0.5	42.0	0.5	0.0	0.5	0.0	0	0.25	0.25	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0005224660397074191	0.0	0.0	42.0	0.0	1.0	0.0	1.0	0	0	0	0	0	Unlabeled
GDPD2	0.0	4	0	0	0.0024691358024691358	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.9984999999999999	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0024691358024691358	0.0012345679012345679	210.0	42.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
ZNF442	0.0	3	0	0	0.0015923566878980893	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0015923566878980893	0.0	210.0	42.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	0	0	Unlabeled
CALY	0.0015290519877675841	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
OR5M10	0.002109704641350211	2	0	0	0.002109704641350211	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.002109704641350211	0.0	0.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ZNF200	0.0008438818565400844	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
CYP7A1	0.0019801980198019802	1	0	0	0.0006600660066006601	0.0	0.0	0.0	0.3333333333333333	42.0	0.0	0.0	0.3333333333333333	0.0	0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0006600660066006601	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
EPN3	0.00105318588730911	2	0	0	0.00105318588730911	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0.565	0.0	0.5	0.0	0.0	0.00105318588730911	0.0	0.0	0.0	1.0	0.00105318588730911	0.00105318588730911	1.0	42.0	0.0	0.5	0	0	0	0	0	0	2	Unlabeled
GPATCH1	0.000715307582260372	2	0	0	0.000715307582260372	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000715307582260372	0.0	0.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CAPN5	0.0	2	0	0	0.0010400416016640667	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.999	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0010400416016640667	0.0005200208008320333	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DCAF8	0.0	2	0	0	0.0011148272017837235	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0011148272017837235	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
DOCK8_ENST00000453981	0.0004761904761904762	17	0	0	0.0026984126984126986	0.0	0.0	0.0	5.666666666666667	42.0	0.0	0.0	5.666666666666667	0.3333333333333333	0.941	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.0	5.666666666666667	0.0026984126984126986	0.00015873015873015873	0.3333333333333333	42.0	0.05048416693314017	0.11764705882352941	0	0	0	0	0	0	0	Unlabeled
GOLGA8B_ENST00000267731	0.0	1	0	0	0.0005518763796909492	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.989	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0005518763796909492	0.0005518763796909492	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KCNS1	0.0	1	0	0	0.0006325110689437065	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0006325110689437065	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
LOXL2	0.0	1	0	0	0.00043010752688172043	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00043010752688172043	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
OSBPL6	0.00035650623885918	2	0	0	0.00071301247771836	0.0	0.0	0.0	2.0	42.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.00071301247771836	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GPR144	0.0	1	0	0	0.00034578146611341634	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00034578146611341634	0.00034578146611341634	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GDF9	0.0	1	0	0	0.0007326007326007326	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0007326007326007326	0.0007326007326007326	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RPLP0	0.0	1	0	0	0.0010482180293501049	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0010482180293501049	0.0010482180293501049	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SCN3A	0.0006663334999167084	9	0	0	0.0014992503748125937	0.0	0.0	0.0	2.25	42.0	0.0	0.0	2.25	0.0	0	0.0	0.6428571428571429	0.0	0.0	0.0	0.0	0.0001665833749791771	0.0	2.5	0.0016658337497917708	0.0	0.0	42.0	0.03624967113471511	0.1111111111111111	0	0	0	0	0	0	0	Unlabeled
FAM118A	0.000931098696461825	2	0	0	0.00186219739292365	0.0	0.0	0.0	2.0	42.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.00186219739292365	0.0	0.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
RSPH9	0.0012033694344163659	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
POTEG	0.0019646365422396855	5	0	0	0.0032743942370661427	0.0	0.0	0.0	1.6666666666666667	1.0	0.0	0.0	1.25	0.25	0.5339999999999999	0.0	0.625	0.0	0.0	0.0006548788474132286	0.0	0.0	0.0	1.0	0.0026195153896529143	0.0013097576948264572	0.5	2.0	0.05411532090976823	0.4	0	0	0	0	0	0	1	Unlabeled
